0.03216765228168879,0.014783069486159088,0.7429165834149393
0.02136466608263429,0.04079289167968344,0.7076569718692453
0.03394173363717729,0.05803467423605009,0.735011957569548
0.030657192992726012,0.05353549891917623,0.7383932445249828
0.036852837343055084,0.03325036665357411,0.7185711614027758
0.03584245743105408,0.02775528894600419,0.7106275421373868
0.021410480765290386,0.015477719334160197,0.7163554460017728
0.03349985689450818,0.05944309527613573,0.7068274811610868
0.029605548541389852,0.020193169031335,0.7087763180976594
0.03262723504079913,0.03408085215712591,0.6979855120039639
